"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2026-02-25,3,2026-03-08,0.95,310.05,"quantile","ILI incidence","FR"
2026-02-25,3,2026-03-08,0.975,318.575,"quantile","ILI incidence","FR"
2026-02-25,3,2026-03-08,0.99,322,"quantile","ILI incidence","FR"
2026-02-25,3,2026-03-08,0.01,943.95,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.025,950.375,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.05,956.85,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.1,965.8,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.15,975.4,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.2,983.6,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.25,989.75,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.3,991.7,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.35,996.65,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.4,998.6,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.45,1001,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.5,1007,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.55,1011,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.6,1014.8,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.65,1019,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.7,1022,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.75,1026.25,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.8,1029.2,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.85,1034.3,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.9,1041,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.95,1049.2,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.975,1055.575,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.99,1058.08,"quantile","ILI incidence","GR"
2026-02-25,3,2026-03-08,0.01,1168.53,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.025,1170,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.05,1180.45,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.1,1194,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.15,1198,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.2,1202,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.25,1204.75,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.3,1208,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.35,1211,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.4,1213.8,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.45,1220.55,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.5,1226,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.55,1232.45,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.6,1235.8,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.65,1240.35,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.7,1244.9,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.75,1248.75,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.8,1254.2,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.85,1259.3,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.9,1267.2,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.95,1281.1,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.975,1287.675,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.99,1292.1,"quantile","ILI incidence","HU"
2026-02-25,3,2026-03-08,0.01,24.96,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.025,26,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.05,27,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.1,30,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.15,30.85,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.2,32,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.25,33,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.3,33,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.35,34,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.4,35,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.45,35.55,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.5,36,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.55,36,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.6,37,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.65,38,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.7,39,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.75,40,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.8,41,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.85,42,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.9,43,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.95,44.05,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.975,47,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.99,48.01,"quantile","ILI incidence","IE"
2026-02-25,3,2026-03-08,0.01,407.96,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.025,408.475,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.05,413.8,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.1,429,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.15,433,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.2,437,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.25,440.75,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.3,442.7,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.35,445,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.4,447.6,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.45,449.55,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.5,452.5,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.55,455.45,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.6,457,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.65,459,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.7,464,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.75,467,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.8,470.4,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.85,476.15,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.9,478.1,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.95,486.45,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.975,501.775,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.99,509.15,"quantile","ILI incidence","IT"
2026-02-25,3,2026-03-08,0.01,785.92,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.025,788.9,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.05,793,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.1,798.8,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.15,811.4,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.2,817.8,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.25,819,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.3,822.7,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.35,826,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.4,833,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.45,837,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.5,838.5,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.55,842.45,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.6,845.4,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.65,847.35,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.7,849.3,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.75,854,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.8,865,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.85,868,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.9,870.2,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.95,878.15,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.975,888.15,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.99,901.03,"quantile","ILI incidence","LV"
2026-02-25,3,2026-03-08,0.01,394.98,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.025,397.425,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.05,403.9,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.1,410.7,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.15,414,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.2,417.8,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.25,419.5,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.3,422,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.35,424.65,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.4,427,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.45,429.55,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.5,431.5,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.55,433,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.6,435.4,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.65,440,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.7,447.3,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.75,451,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.8,455.4,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.85,459.6,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.9,467.1,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.95,473.1,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.975,478.625,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.99,482.06,"quantile","ILI incidence","LT"
2026-02-25,3,2026-03-08,0.01,8671.77,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.025,8695.425,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.05,8731.95,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.1,8758,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.15,8781.4,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.2,8808.4,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.25,8818.75,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.3,8846.8,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.35,8856.25,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.4,8864,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.45,8873.55,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.5,8894,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.55,8900.45,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.6,8919,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.65,8924.4,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.7,8933,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.75,8952.25,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.8,8967,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.85,8994.15,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.9,9014.1,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.95,9027.5,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.975,9068.45,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.99,9095.5,"quantile","ILI incidence","LU"
2026-02-25,3,2026-03-08,0.01,10392.87,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.025,10479.475,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.05,10493.55,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.1,10508.5,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.15,10516,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.2,10541.2,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.25,10549.75,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.3,10580.4,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.35,10591,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.4,10596.2,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.45,10607.1,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.5,10623,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.55,10636.5,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.6,10655.8,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.65,10675.7,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.7,10682,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.75,10691.25,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.8,10707,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.85,10739.15,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.9,10749.6,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.95,10815.15,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.975,10820.525,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.99,10838.39,"quantile","ILI incidence","MT"
2026-02-25,3,2026-03-08,0.01,33.96,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.025,36,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.05,36,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.1,37.9,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.15,39.85,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.2,40,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.25,42,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.3,42,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.35,43,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.4,43,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.45,44,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.5,45,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.55,46,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.6,47,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.65,47,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.7,48,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.75,49,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.8,50.4,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.85,53,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.9,53.1,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.95,57,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.975,59.05,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.99,61,"quantile","ILI incidence","NL"
2026-02-25,3,2026-03-08,0.01,62.92,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.025,64.475,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.05,66.95,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.1,72.8,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.15,75,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.2,76,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.25,78.75,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.3,80,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.35,82,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.4,82,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.45,83,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.5,84,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.55,85.45,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.6,88,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.65,89,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.7,89,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.75,91,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.8,94.2,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.85,96.15,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.9,98.1,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.95,102,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.975,103,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.99,103.03,"quantile","ILI incidence","NO"
2026-02-25,3,2026-03-08,0.01,412.99,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.025,413.475,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.05,422.7,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.1,432.8,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.15,438.85,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.2,442,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.25,444,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.3,449,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.35,452,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.4,455.6,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.45,458.55,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.5,462,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.55,463.45,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.6,467,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.65,468,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.7,471,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.75,473.25,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.8,477,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.85,480,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.9,481,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.95,485.35,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.975,497.575,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.99,511.05,"quantile","ILI incidence","PL"
2026-02-25,3,2026-03-08,0.01,69.93,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.025,71,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.05,73,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.1,75.9,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.15,78,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.2,79,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.25,81.75,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.3,83,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.35,84,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.4,86,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.45,87,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.5,88,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.55,89,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.6,90,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.65,91,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.7,93.3,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.75,96,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.8,97.2,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.85,100,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.9,101,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.95,106.05,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.975,110.05,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.99,116.08,"quantile","ILI incidence","RO"
2026-02-25,3,2026-03-08,0.01,241.9,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.025,244.475,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.05,246,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.1,251.9,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.15,254,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.2,258,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.25,261,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.3,262,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.35,265,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.4,267,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.45,269.55,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.5,271,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.55,272.45,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.6,275,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.65,277.35,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.7,280,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.75,282.25,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.8,285,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.85,291,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.9,292.2,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.95,300,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.975,304.05,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.99,308.1,"quantile","ILI incidence","SK"
2026-02-25,3,2026-03-08,0.01,130.96,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.025,133.95,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.05,144.55,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.1,150.9,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.15,152,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.2,154,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.25,157.75,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.3,159,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.35,160,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.4,161,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.45,163,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.5,165,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.55,166,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.6,167,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.65,168.35,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.7,170,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.75,172.25,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.8,173.2,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.85,177,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.9,179.1,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.95,182.15,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.975,190.675,"quantile","ILI incidence","SI"
2026-02-25,3,2026-03-08,0.99,197,"quantile","ILI incidence","SI"
2026-02-25,4,2026-03-15,0.01,2446.96,"quantile","ILI incidence","AT"
2026-02-25,4,2026-03-15,0.025,2457.275,"quantile","ILI incidence","AT"
